year_week,category_en,orders_count,weekly_revenue,avg_order_value,cancellations
2017-W38,fashion_male_clothing,2,347.96,115.99,0
2017-W38,books_technical,1,283.44,283.44,0
2017-W38,home_appliances,3,262.92,87.64,0
2017-W38,costruction_tools_garden,3,242.54,80.85,0
2017-W38,audio,2,226.36,113.18,0
2017-W38,fashio_female_clothing,1,216.05,216.05,0
2017-W38,fashion_shoes,2,139.9,69.95,0
2017-W38,kitchen_dining_laundry_garden_furniture,2,130.53,65.27,0
2017-W38,fixed_telephony,2,82.18,41.09,0
2017-W38,art,1,66.25,66.25,0
2017-W38,home_construction,1,47.02,47.02,0
2017-W38,dvds_blu_ray,1,45.53,45.53,0
2017-W38,costruction_tools_tools,1,36.78,36.78,0
2017-W38,furniture_living_room,1,36.58,36.58,0
2017-W39,fixed_telephony,2,109478.39,12164.27,0
2017-W39,auto,28,19098.69,516.18,0
2017-W39,bed_bath_table,83,18962.42,182.33,0
2017-W39,computers_accessories,46,14867.98,239.81,2
2017-W39,health_beauty,79,13758.31,167.78,0
2017-W39,garden_tools,42,12661.8,200.98,0
2017-W39,sports_leisure,93,12450.58,117.46,0
2017-W39,toys,84,11834.58,131.5,1
2017-W39,cool_stuff,54,11257.99,190.81,0
2017-W39,watches_gifts,56,11102.67,194.78,0
2017-W39,musical_instruments,6,8967.31,896.73,0
2017-W39,computers,5,8237.04,1647.41,0
2017-W39,housewares,43,7372.24,136.52,0
2017-W39,furniture_decor,56,7289.53,113.9,0
2017-W39,baby,40,6452.62,153.63,0
2017-W39,perfumery,36,4244.9,108.84,1
2017-W39,consoles_games,21,4043.78,168.49,0
2017-W39,telephony,32,3583.93,99.55,0
2017-W39,office_furniture,8,3090.79,280.98,0
2017-W39,fashion_bags_accessories,21,3018.59,131.24,0
2017-W39,stationery,24,2895.26,115.81,0
2017-W39,small_appliances,5,2541.53,317.69,0
2017-W39,unknown,7,2008.76,167.4,0
2017-W39,pet_shop,11,1415.13,108.86,0
2017-W39,fashion_male_clothing,3,1353.05,225.51,0
2017-W39,fashion_sport,2,1287.18,257.44,0
2017-W39,electronics,17,1210.48,63.71,0
2017-W39,books_general_interest,4,1151.91,164.56,0
2017-W39,home_confort,5,1130.81,188.47,0
2017-W39,air_conditioning,2,967.19,483.59,0
2017-W39,construction_tools_safety,2,728.45,364.23,0
2017-W39,luggage_accessories,7,627.42,62.74,0
2017-W39,furniture_living_room,2,585.41,292.7,0
2017-W39,food,4,391.18,97.79,0
2017-W39,fashion_underwear_beach,3,387.4,129.13,0
2017-W39,home_construction,2,369.47,184.74,0
2017-W39,audio,3,275.95,91.98,0
2017-W39,signaling_and_security,2,259.87,129.94,0
2017-W39,fashion_shoes,2,207.47,103.73,0
2017-W39,home_appliances,2,200.87,100.44,0
2017-W39,furniture_bedroom,1,187.34,187.34,0
2017-W39,construction_tools_construction,1,180.0,90.0,0
2017-W39,books_technical,2,175.49,87.75,0
2017-W39,costruction_tools_garden,1,167.72,83.86,0
2017-W39,industry_commerce_and_business,1,125.51,125.51,0
2017-W39,tablets_printing_image,1,114.44,114.44,0
2017-W39,fashion_childrens_clothes,1,107.06,107.06,0
2017-W39,market_place,1,75.07,75.07,0
2017-W39,food_drink,1,73.16,73.16,0
2017-W39,art,1,51.75,51.75,0
2017-W39,drinks,1,44.85,44.85,0
2017-W40,office_furniture,10,24112.4,1269.07,0
2017-W40,computers_accessories,52,23061.86,339.14,1
2017-W40,garden_tools,56,17803.97,204.64,0
2017-W40,sports_leisure,105,17698.87,146.27,0
2017-W40,bed_bath_table,82,14200.49,136.54,0
2017-W40,watches_gifts,48,13854.24,234.82,0
2017-W40,furniture_decor,52,11935.77,172.98,0
2017-W40,toys,87,11737.5,119.77,0
2017-W40,computers,6,11322.86,1887.14,0
2017-W40,health_beauty,72,11075.54,145.73,0
2017-W40,unknown,19,10863.89,434.56,2
2017-W40,cool_stuff,51,9938.35,191.12,0
2017-W40,auto,30,8301.13,244.15,0
2017-W40,telephony,43,5954.4,114.51,0
2017-W40,housewares,41,5480.49,109.61,0
2017-W40,pet_shop,17,5008.54,250.43,0
2017-W40,baby,32,4490.9,140.34,0
2017-W40,perfumery,32,3723.53,112.83,0
2017-W40,construction_tools_safety,4,2992.4,427.49,0
2017-W40,stationery,17,2390.55,113.84,3
2017-W40,luggage_accessories,16,2216.18,138.51,0
2017-W40,air_conditioning,2,1947.0,324.5,0
2017-W40,fashion_bags_accessories,22,1800.04,72.0,0
2017-W40,industry_commerce_and_business,1,1787.72,1787.72,0
2017-W40,small_appliances,6,1453.14,242.19,0
2017-W40,home_confort,6,1319.43,219.91,0
2017-W40,home_construction,3,1283.29,256.66,0
2017-W40,fixed_telephony,2,1241.63,620.81,0
2017-W40,consoles_games,14,987.28,61.7,0
2017-W40,costruction_tools_tools,2,798.57,399.29,0
2017-W40,furniture_living_room,3,745.05,106.44,0
2017-W40,home_appliances_2,1,674.83,674.83,0
2017-W40,construction_tools_construction,5,589.57,117.91,0
2017-W40,kitchen_dining_laundry_garden_furniture,4,566.84,113.37,0
2017-W40,furniture_bedroom,2,533.78,266.89,0
2017-W40,fashion_male_clothing,4,479.57,119.89,0
2017-W40,food_drink,4,424.91,84.98,0
2017-W40,signaling_and_security,3,393.12,131.04,0
2017-W40,electronics,8,391.24,48.91,0
2017-W40,food,5,356.01,71.2,0
2017-W40,audio,5,307.07,51.18,0
2017-W40,art,2,262.04,131.02,0
2017-W40,fashion_shoes,1,229.5,229.5,0
2017-W40,home_appliances,2,180.31,90.16,0
2017-W40,christmas_supplies,2,175.8,87.9,0
2017-W40,la_cuisine,1,160.83,160.83,0
2017-W40,musical_instruments,2,147.02,73.51,0
2017-W40,books_general_interest,1,132.53,132.53,0
2017-W40,tablets_printing_image,1,111.19,111.19,0
2017-W40,costruction_tools_garden,2,106.15,53.08,0
2017-W40,market_place,1,76.99,76.99,0
2017-W40,drinks,1,73.27,73.27,0
2017-W40,books_technical,1,65.6,65.6,0
2017-W40,fashion_underwear_beach,1,65.0,32.5,0
2017-W40,fashion_childrens_clothes,1,54.09,54.09,0
2017-W40,dvds_blu_ray,1,46.05,46.05,0
2017-W40,agro_industry_and_commerce,1,43.72,43.72,0
2017-W41,watches_gifts,62,18280.06,268.82,1
2017-W41,computers_accessories,63,17016.28,223.9,1
2017-W41,bed_bath_table,102,16146.51,117.86,0
2017-W41,sports_leisure,93,14412.25,132.22,0
2017-W41,furniture_decor,58,13475.58,175.01,1
2017-W41,cool_stuff,60,11953.57,186.77,1
2017-W41,toys,71,11175.25,147.04,0
2017-W41,health_beauty,66,9859.76,138.87,2
2017-W41,housewares,46,9746.03,145.46,0
2017-W41,unknown,22,9558.35,398.26,0
2017-W41,computers,6,9019.47,1288.5,0
2017-W41,office_furniture,16,8693.11,413.96,0
2017-W41,auto,35,8112.96,193.17,0
2017-W41,garden_tools,38,7167.42,140.54,0
2017-W41,telephony,58,6655.6,109.11,0
2017-W41,baby,36,5016.46,125.41,0
2017-W41,perfumery,42,4905.71,98.11,0
2017-W41,fashion_bags_accessories,24,4231.49,141.05,1
2017-W41,consoles_games,26,3458.93,123.53,0
2017-W41,construction_tools_construction,6,2778.8,396.97,0
2017-W41,home_construction,6,2591.27,370.18,0
2017-W41,small_appliances,11,2333.51,212.14,0
2017-W41,fixed_telephony,2,2235.12,1117.56,0
2017-W41,air_conditioning,3,2130.06,532.51,0
2017-W41,pet_shop,14,1843.39,131.67,0
2017-W41,stationery,16,1688.3,105.52,0
2017-W41,home_confort,8,1593.67,177.07,0
2017-W41,luggage_accessories,11,1559.9,119.99,0
2017-W41,furniture_living_room,4,1182.35,236.47,0
2017-W41,electronics,10,1098.57,109.86,0
2017-W41,home_appliances_2,2,1023.45,511.72,0
2017-W41,home_appliances,2,898.06,449.03,0
2017-W41,musical_instruments,4,843.97,210.99,0
2017-W41,audio,8,748.32,93.54,0
2017-W41,furniture_bedroom,1,565.58,565.58,0
2017-W41,fashion_male_clothing,4,558.69,139.67,0
2017-W41,industry_commerce_and_business,2,531.15,265.57,0
2017-W41,market_place,5,496.8,99.36,0
2017-W41,fashion_shoes,3,350.06,116.69,0
2017-W41,construction_tools_lights,1,319.9,319.9,0
2017-W41,costruction_tools_tools,2,276.39,138.19,0
2017-W41,dvds_blu_ray,2,190.0,63.33,2
2017-W41,signaling_and_security,1,185.05,185.05,0
2017-W41,food_drink,2,173.92,86.96,0
2017-W41,art,1,138.41,138.41,0
2017-W41,christmas_supplies,2,128.63,64.31,0
2017-W41,drinks,2,87.12,43.56,0
2017-W41,books_general_interest,2,86.02,43.01,0
2017-W41,party_supplies,1,84.63,84.63,0
2017-W41,food,1,73.13,73.13,0
2017-W41,costruction_tools_garden,1,71.53,71.53,0
2017-W41,fashion_sport,1,68.62,68.62,0
2017-W41,agro_industry_and_commerce,1,37.1,37.1,0
2017-W42,bed_bath_table,104,29657.16,185.36,0
2017-W42,watches_gifts,99,23143.77,220.42,0
2017-W42,computers_accessories,57,19467.76,259.57,0
2017-W42,health_beauty,99,18235.39,161.38,0
2017-W42,furniture_decor,69,17456.66,166.25,0
2017-W42,sports_leisure,100,16329.2,138.38,0
2017-W42,cool_stuff,62,13549.79,211.72,0
2017-W42,toys,48,11040.84,200.74,2
2017-W42,telephony,67,9811.52,124.2,0
2017-W42,housewares,49,8815.25,129.64,0
2017-W42,auto,31,8798.94,225.61,0
2017-W42,garden_tools,43,8564.55,145.16,0
2017-W42,baby,34,6074.19,173.55,0
2017-W42,office_furniture,19,5891.35,280.54,0
2017-W42,musical_instruments,11,5786.07,361.63,0
2017-W42,perfumery,44,4627.37,96.4,0
2017-W42,consoles_games,28,4615.9,164.85,1
2017-W42,computers,3,3761.15,1253.72,0
2017-W42,fashion_bags_accessories,21,3575.67,132.43,0
2017-W42,unknown,8,3340.77,371.2,1
2017-W42,stationery,22,2810.77,117.12,0
2017-W42,electronics,13,2768.25,173.02,0
2017-W42,pet_shop,14,2622.99,131.15,0
2017-W42,luggage_accessories,12,2372.77,169.48,0
2017-W42,food_drink,5,1913.9,239.24,0
2017-W42,small_appliances,5,1832.43,261.78,0
2017-W42,fashion_shoes,7,1455.83,161.76,0
2017-W42,home_confort,9,1264.42,140.49,0
2017-W42,home_appliances,3,990.65,330.22,0
2017-W42,kitchen_dining_laundry_garden_furniture,4,982.67,245.67,0
2017-W42,home_appliances_2,3,953.18,317.73,0
2017-W42,agro_industry_and_commerce,1,948.35,948.35,0
2017-W42,furniture_living_room,5,925.09,115.64,0
2017-W42,audio,9,846.22,94.02,0
2017-W42,fixed_telephony,2,742.1,247.37,0
2017-W42,home_construction,2,674.89,337.44,0
2017-W42,air_conditioning,4,620.56,155.14,0
2017-W42,drinks,3,593.4,118.68,0
2017-W42,construction_tools_safety,3,557.19,185.73,0
2017-W42,books_general_interest,2,266.38,133.19,0
2017-W42,signaling_and_security,1,261.6,65.4,0
2017-W42,market_place,1,139.9,139.9,0
2017-W42,costruction_tools_garden,3,134.11,44.7,0
2017-W42,cine_photo,1,107.0,107.0,0
2017-W42,construction_tools_construction,1,86.67,86.67,0
2017-W42,books_technical,1,84.24,84.24,0
2017-W42,christmas_supplies,1,74.05,74.05,0
2017-W42,food,1,73.13,73.13,0
2017-W42,music,1,70.03,70.03,0
2017-W42,home_comfort_2,2,56.0,28.0,0
2017-W42,costruction_tools_tools,1,45.0,45.0,0
2017-W42,industry_commerce_and_business,1,44.01,44.01,0
2017-W43,computers_accessories,61,22823.17,304.31,1
2017-W43,office_furniture,17,18989.63,654.81,0
2017-W43,bed_bath_table,112,18078.3,133.91,0
2017-W43,watches_gifts,59,18003.84,233.82,0
2017-W43,furniture_decor,63,15619.23,161.02,0
2017-W43,cool_stuff,52,13726.67,225.03,0
2017-W43,health_beauty,73,12190.89,125.68,0
2017-W43,sports_leisure,82,11065.32,117.72,1
2017-W43,garden_tools,50,10395.85,165.01,0
2017-W43,computers,6,8652.61,1236.09,0
2017-W43,toys,51,6703.74,117.61,0
2017-W43,telephony,45,6414.53,118.79,0
2017-W43,perfumery,41,6180.47,128.76,0
2017-W43,housewares,40,5688.78,111.54,0
2017-W43,unknown,11,5151.93,396.3,0
2017-W43,kitchen_dining_laundry_garden_furniture,5,4094.92,682.49,0
2017-W43,stationery,21,3770.44,139.65,0
2017-W43,auto,26,3755.07,134.11,0
2017-W43,baby,20,3043.48,144.93,0
2017-W43,consoles_games,23,2955.96,109.48,0
2017-W43,musical_instruments,4,2657.28,664.32,1
2017-W43,agro_industry_and_commerce,2,2529.26,1264.63,0
2017-W43,fashion_bags_accessories,25,2439.29,84.11,0
2017-W43,luggage_accessories,11,1842.83,122.86,0
2017-W43,pet_shop,14,1619.17,115.66,0
2017-W43,small_appliances,6,1317.66,219.61,0
2017-W43,home_construction,4,1148.41,287.1,0
2017-W43,costruction_tools_garden,2,1124.45,374.82,0
2017-W43,food,2,1101.12,157.3,0
2017-W43,market_place,3,846.43,211.61,0
2017-W43,food_drink,4,750.26,187.56,0
2017-W43,audio,8,713.45,89.18,1
2017-W43,electronics,12,619.84,47.68,0
2017-W43,books_technical,2,496.94,248.47,0
2017-W43,home_appliances_2,3,350.93,87.73,0
2017-W43,fashion_shoes,2,307.92,153.96,0
2017-W43,home_comfort_2,1,252.0,84.0,0
2017-W43,construction_tools_safety,1,212.8,212.8,0
2017-W43,home_appliances,1,164.26,164.26,0
2017-W43,signaling_and_security,1,132.57,132.57,0
2017-W43,furniture_living_room,1,96.09,96.09,0
2017-W43,drinks,2,84.86,42.43,0
2017-W43,party_supplies,1,79.24,79.24,0
2017-W43,dvds_blu_ray,2,78.58,39.29,0
2017-W43,christmas_supplies,1,71.04,71.04,0
2017-W43,cds_dvds_musicals,1,61.11,61.11,0
2017-W43,fashion_underwear_beach,1,35.68,35.68,0
2017-W44,office_furniture,17,26235.2,749.58,0
2017-W44,bed_bath_table,104,19368.39,145.63,0
2017-W44,cool_stuff,54,18085.97,301.43,1
2017-W44,computers,9,17471.58,1455.96,0
2017-W44,sports_leisure,90,17406.14,164.21,1
2017-W44,garden_tools,50,17311.46,243.82,0
2017-W44,computers_accessories,59,16205.26,238.31,0
2017-W44,watches_gifts,55,15020.9,250.35,0
2017-W44,furniture_decor,54,11405.46,156.24,0
2017-W44,health_beauty,56,9856.02,151.63,0
2017-W44,housewares,42,8023.63,154.3,0
2017-W44,toys,34,7232.38,185.45,1
2017-W44,auto,21,6121.63,226.73,1
2017-W44,telephony,39,5640.18,117.5,0
2017-W44,baby,30,4848.02,156.39,0
2017-W44,perfumery,29,3713.44,116.05,0
2017-W44,consoles_games,26,3607.91,120.26,0
2017-W44,electronics,16,3456.61,157.12,0
2017-W44,stationery,24,3246.3,124.86,0
2017-W44,musical_instruments,4,2036.99,509.25,0
2017-W44,pet_shop,7,1725.01,215.63,0
2017-W44,luggage_accessories,11,1687.33,129.79,0
2017-W44,home_confort,7,1639.34,204.92,0
2017-W44,fashion_male_clothing,5,1495.06,186.88,0
2017-W44,construction_tools_construction,4,1409.84,201.41,0
2017-W44,fashion_bags_accessories,16,1158.7,64.37,0
2017-W44,food_drink,6,1080.1,120.01,0
2017-W44,home_appliances_2,2,794.71,397.36,0
2017-W44,unknown,7,783.4,97.92,0
2017-W44,construction_tools_lights,2,643.69,321.85,0
2017-W44,market_place,4,591.4,147.85,0
2017-W44,christmas_supplies,2,566.7,80.96,0
2017-W44,small_appliances,3,520.36,173.45,0
2017-W44,fashion_shoes,6,486.9,81.15,0
2017-W44,furniture_living_room,4,469.02,117.25,0
2017-W44,kitchen_dining_laundry_garden_furniture,2,425.51,212.75,0
2017-W44,books_general_interest,5,418.7,83.74,0
2017-W44,books_imported,1,377.84,188.92,0
2017-W44,construction_tools_safety,3,366.27,122.09,0
2017-W44,furniture_bedroom,1,312.49,312.49,0
2017-W44,books_technical,1,291.37,291.37,0
2017-W44,audio,4,243.23,60.81,0
2017-W44,costruction_tools_tools,2,230.74,76.91,0
2017-W44,air_conditioning,2,222.14,111.07,0
2017-W44,drinks,2,170.67,85.33,0
2017-W44,cds_dvds_musicals,2,149.88,74.94,0
2017-W44,fashion_underwear_beach,1,122.27,122.27,0
2017-W44,industry_commerce_and_business,1,105.3,105.3,0
2017-W44,tablets_printing_image,1,105.28,105.28,0
2017-W44,costruction_tools_garden,1,87.66,87.66,0
2017-W44,home_construction,1,77.86,77.86,0
2017-W44,food,1,66.91,33.45,0
2017-W44,dvds_blu_ray,1,54.05,54.05,0
2017-W45,bed_bath_table,131,26805.48,166.49,1
2017-W45,watches_gifts,90,25968.3,252.12,0
2017-W45,computers_accessories,75,22870.19,243.3,6
2017-W45,furniture_decor,91,16061.69,138.46,0
2017-W45,sports_leisure,95,15640.75,150.39,1
2017-W45,garden_tools,56,15584.84,205.06,0
2017-W45,cool_stuff,63,13976.42,208.6,0
2017-W45,health_beauty,78,12842.25,145.93,0
2017-W45,toys,52,8718.69,145.31,0
2017-W45,telephony,61,8064.13,113.58,0
2017-W45,housewares,57,7239.19,109.68,0
2017-W45,auto,44,5550.44,120.66,0
2017-W45,office_furniture,16,5327.57,295.98,0
2017-W45,baby,35,5016.42,135.58,0
2017-W45,stationery,33,5002.34,142.92,0
2017-W45,perfumery,34,4573.32,114.33,0
2017-W45,unknown,18,4528.6,181.14,0
2017-W45,pet_shop,13,4160.54,218.98,1
2017-W45,musical_instruments,10,3634.62,242.31,2
2017-W45,computers,2,2776.53,1388.26,0
2017-W45,luggage_accessories,15,2259.73,141.23,0
2017-W45,fashion_bags_accessories,25,2163.62,67.61,1
2017-W45,signaling_and_security,2,1687.46,421.87,0
2017-W45,kitchen_dining_laundry_garden_furniture,7,1665.61,166.56,0
2017-W45,consoles_games,13,1658.85,110.59,0
2017-W45,electronics,25,1474.88,56.73,0
2017-W45,agro_industry_and_commerce,2,1434.27,717.13,0
2017-W45,industry_commerce_and_business,4,1338.77,334.69,0
2017-W45,audio,5,1173.27,146.66,0
2017-W45,furniture_living_room,3,932.52,310.84,0
2017-W45,small_appliances,3,775.9,258.63,0
2017-W45,air_conditioning,3,680.11,226.7,0
2017-W45,construction_tools_safety,3,670.77,223.59,0
2017-W45,home_confort,3,585.23,195.08,0
2017-W45,furniture_bedroom,1,578.38,578.38,0
2017-W45,christmas_supplies,6,447.65,74.61,1
2017-W45,construction_tools_construction,4,443.02,88.6,0
2017-W45,construction_tools_lights,1,312.49,312.49,0
2017-W45,food,5,299.44,49.91,0
2017-W45,books_general_interest,4,290.8,72.7,0
2017-W45,home_construction,3,281.95,93.98,0
2017-W45,fashion_shoes,2,259.27,129.63,0
2017-W45,costruction_tools_garden,3,168.64,56.21,0
2017-W45,market_place,1,147.06,147.06,0
2017-W45,flowers,3,129.86,43.29,0
2017-W45,home_appliances_2,1,75.16,75.16,0
2017-W45,fashion_underwear_beach,1,71.82,35.91,0
2017-W45,home_appliances,1,50.63,50.63,0
2017-W45,drinks,1,46.27,46.27,0
2017-W45,fashion_male_clothing,1,36.75,36.75,0
2017-W45,home_comfort_2,1,24.75,24.75,0
2017-W46,furniture_decor,95,27362.09,182.41,6
2017-W46,computers_accessories,82,20861.2,204.52,0
2017-W46,bed_bath_table,121,20130.7,129.88,1
2017-W46,garden_tools,67,18297.36,212.76,1
2017-W46,watches_gifts,86,17618.38,187.43,0
2017-W46,health_beauty,82,17349.13,197.15,1
2017-W46,toys,70,14252.36,187.53,1
2017-W46,sports_leisure,91,13441.12,133.08,0
2017-W46,cool_stuff,56,12931.07,211.98,0
2017-W46,housewares,62,9952.67,132.7,1
2017-W46,office_furniture,24,9327.28,310.91,0
2017-W46,baby,42,8006.35,148.27,0
2017-W46,perfumery,54,7008.95,120.84,0
2017-W46,auto,39,6800.86,151.13,0
2017-W46,stationery,37,5791.56,137.89,0
2017-W46,construction_tools_construction,6,5658.46,435.27,0
2017-W46,unknown,28,5248.44,169.3,1
2017-W46,telephony,50,4750.32,83.34,0
2017-W46,luggage_accessories,21,4067.96,193.71,1
2017-W46,fashion_bags_accessories,33,3652.71,101.46,0
2017-W46,pet_shop,16,3155.55,157.78,0
2017-W46,agro_industry_and_commerce,3,2579.15,644.79,0
2017-W46,home_appliances_2,4,2252.73,563.18,0
2017-W46,electronics,23,1954.45,72.39,0
2017-W46,musical_instruments,5,1882.31,376.46,0
2017-W46,small_appliances,6,1840.46,306.74,0
2017-W46,air_conditioning,4,1737.34,289.56,0
2017-W46,home_construction,8,1727.85,215.98,0
2017-W46,consoles_games,13,1562.8,111.63,0
2017-W46,construction_tools_safety,3,1411.44,470.48,0
2017-W46,drinks,8,1072.07,89.34,0
2017-W46,audio,6,1069.7,178.28,0
2017-W46,books_general_interest,7,867.03,108.38,1
2017-W46,industry_commerce_and_business,1,842.96,842.96,0
2017-W46,costruction_tools_garden,5,799.21,99.9,0
2017-W46,christmas_supplies,5,691.96,115.33,0
2017-W46,home_confort,5,668.18,111.36,0
2017-W46,food_drink,6,443.58,73.93,0
2017-W46,furniture_living_room,3,442.12,147.37,0
2017-W46,fashion_underwear_beach,2,371.56,185.78,0
2017-W46,party_supplies,2,303.99,151.99,0
2017-W46,kitchen_dining_laundry_garden_furniture,4,301.62,75.41,0
2017-W46,furniture_bedroom,1,262.1,262.1,0
2017-W46,market_place,3,191.24,47.81,0
2017-W46,fashion_shoes,2,181.98,90.99,1
2017-W46,flowers,3,175.94,58.65,0
2017-W46,construction_tools_lights,1,133.54,66.77,0
2017-W46,furniture_mattress_and_upholstery,1,124.52,124.52,0
2017-W46,books_imported,1,91.29,91.29,0
2017-W46,cds_dvds_musicals,1,74.94,74.94,0
2017-W46,fashion_sport,1,67.68,67.68,0
2017-W46,fashion_male_clothing,1,56.0,56.0,0
2017-W46,home_appliances,1,33.23,33.23,0
2017-W46,fashio_female_clothing,1,31.75,31.75,0
2017-W46,tablets_printing_image,1,30.0,30.0,0
2017-W46,food,1,20.7,20.7,0
2017-W47,furniture_decor,228,84865.89,227.52,0
2017-W47,bed_bath_table,363,67088.26,149.42,0
2017-W47,computers_accessories,171,53529.88,259.85,0
2017-W47,watches_gifts,152,45602.79,269.84,2
2017-W47,health_beauty,221,45208.54,177.29,0
2017-W47,agro_industry_and_commerce,6,41390.12,3762.74,0
2017-W47,toys,188,34284.73,155.13,0
2017-W47,garden_tools,219,32036.58,112.41,0
2017-W47,sports_leisure,204,31362.99,135.19,0
2017-W47,housewares,140,30051.97,164.22,1
2017-W47,cool_stuff,90,23262.54,244.87,0
2017-W47,perfumery,125,18305.65,124.53,0
2017-W47,auto,97,17245.3,165.82,0
2017-W47,telephony,146,16709.57,103.15,0
2017-W47,baby,67,10742.18,149.2,1
2017-W47,musical_instruments,19,9345.1,491.85,0
2017-W47,fashion_bags_accessories,84,9106.34,89.28,0
2017-W47,consoles_games,68,8145.59,110.08,1
2017-W47,stationery,47,7338.88,141.13,0
2017-W47,unknown,45,6078.96,119.2,0
2017-W47,electronics,61,5491.89,81.97,0
2017-W47,kitchen_dining_laundry_garden_furniture,12,4616.89,288.56,0
2017-W47,office_furniture,12,4549.27,303.28,0
2017-W47,pet_shop,33,4340.51,105.87,0
2017-W47,construction_tools_construction,18,3930.62,206.87,0
2017-W47,home_confort,16,3924.0,218.0,0
2017-W47,small_appliances,17,3906.33,229.78,1
2017-W47,furniture_living_room,14,3878.48,258.57,0
2017-W47,luggage_accessories,14,3676.74,193.51,0
2017-W47,air_conditioning,4,3596.89,719.38,0
2017-W47,home_appliances,10,3108.36,310.84,0
2017-W47,home_construction,15,2911.58,145.58,0
2017-W47,construction_tools_safety,3,2733.92,546.78,0
2017-W47,home_appliances_2,4,1975.97,493.99,0
2017-W47,audio,13,1690.44,112.7,0
2017-W47,market_place,2,1456.85,242.81,0
2017-W47,fashion_shoes,9,1451.86,145.19,0
2017-W47,construction_tools_lights,4,1178.12,294.53,0
2017-W47,food_drink,9,1141.63,87.82,0
2017-W47,books_technical,3,1052.07,263.02,0
2017-W47,books_general_interest,13,1008.05,77.54,0
2017-W47,fixed_telephony,4,938.11,234.53,0
2017-W47,food,3,868.95,108.62,0
2017-W47,costruction_tools_garden,4,776.17,194.04,0
2017-W47,christmas_supplies,4,521.78,104.36,0
2017-W47,drinks,4,331.76,82.94,0
