year_week,category_en,orders_count,weekly_revenue,avg_order_value,cancellations,rolling_mean,rolling_std,rolling_median,upper_bound,lower_bound,z_score,is_anomaly,revenue_at_risk
2017-W49,cool_stuff,84,19352.24,186.08,1,14855.88,3949.73,13638.23,22755.33,6956.43,1.14,False,0.0
2017-W50,cool_stuff,59,10894.58,157.89,0,15780.71,4038.28,13851.54,23857.26,7704.16,-1.21,False,0.0
2017-W51,cool_stuff,31,5847.46,177.2,0,15448.81,4345.27,13851.54,24139.35,6758.27,-2.21,True,910.81
2017-W52,cool_stuff,35,6916.67,177.35,0,14463.91,5524.36,13453.74,25512.62,3415.2,-1.37,False,0.0
2018-W01,cool_stuff,60,11277.15,163.44,0,13067.75,5878.25,12146.04,24824.25,1311.24,-0.3,False,0.0
2018-W02,cool_stuff,77,10649.9,131.48,0,12730.34,5896.09,11319.08,24522.51,938.17,-0.35,False,0.0
2018-W03,cool_stuff,83,11843.45,139.33,0,12445.19,5939.99,11085.86,24325.17,565.22,-0.1,False,0.0
2018-W04,cool_stuff,49,12432.59,214.35,1,11017.81,4036.12,11085.86,19090.05,2945.57,0.35,False,0.0
2018-W05,cool_stuff,39,7339.19,166.8,0,11151.76,4066.8,11085.86,19285.36,3018.15,-0.94,False,0.0
2018-W06,cool_stuff,35,7383.3,199.55,1,9650.12,2536.05,10772.24,14722.21,4578.03,-0.89,False,0.0
2018-W07,cool_stuff,52,10610.24,204.04,0,9211.21,2593.11,9016.6,14397.42,4025.0,0.54,False,0.0
2018-W08,cool_stuff,59,11756.97,192.74,0,9806.56,2232.11,10630.07,14270.79,5342.34,0.87,False,0.0
2018-W09,cool_stuff,52,8644.19,166.23,0,10411.6,1978.47,10963.52,14368.53,6454.66,-0.89,False,0.0
2018-W10,cool_stuff,56,11436.03,187.48,0,10082.48,2032.18,10630.07,14146.84,6018.12,0.67,False,0.0
2018-W11,cool_stuff,44,8286.06,142.86,0,10180.74,2081.94,11023.14,14344.62,6016.87,-0.91,False,0.0
2018-W12,cool_stuff,61,12183.03,152.29,0,9736.07,2055.81,9627.22,13847.7,5624.44,1.19,False,0.0
2018-W13,cool_stuff,47,9000.25,176.48,0,9704.88,2010.44,9627.22,13725.76,5683.99,-0.35,False,0.0
2018-W14,cool_stuff,50,9755.62,195.11,0,9912.51,1806.67,9805.24,13525.84,6299.17,-0.09,False,0.0
2018-W15,cool_stuff,47,11108.1,198.36,0,10209.05,1501.07,10182.93,13211.2,7206.9,0.6,False,0.0
2018-W16,cool_stuff,44,11032.51,229.84,1,10271.28,1530.12,10431.86,13331.53,7211.04,0.5,False,0.0
2018-W17,cool_stuff,44,9005.35,191.6,0,10180.72,1448.92,10394.06,13078.56,7282.89,-0.81,False,0.0
2018-W18,cool_stuff,58,13192.47,212.78,0,10225.87,1398.97,10394.06,13023.8,7427.93,2.12,True,0.0
2018-W19,cool_stuff,47,8818.48,187.63,0,10445.42,1717.57,10394.06,13880.57,7010.28,-0.95,False,0.0
2018-W20,cool_stuff,46,10141.76,215.78,0,10511.98,1630.03,10394.06,13772.04,7251.91,-0.23,False,0.0
2018-W21,cool_stuff,15,5094.93,299.7,0,10256.82,1484.34,9948.69,13225.49,7288.14,-3.48,True,2193.21
2018-W22,cool_stuff,16,3384.45,199.09,0,9768.65,2347.72,9948.69,14464.09,5073.21,-2.72,True,1688.76
2018-W23,cool_stuff,20,3449.77,156.81,0,8972.26,3257.22,9573.56,15486.7,2457.82,-1.7,False,0.0
2018-W24,cool_stuff,18,7115.76,395.32,0,8014.96,3642.43,8911.92,15299.83,730.1,-0.25,False,0.0
2018-W25,cool_stuff,23,4856.48,211.15,0,7525.37,3436.29,7967.12,14397.95,652.79,-0.78,False,0.0
2018-W26,cool_stuff,32,5707.03,167.85,0,7006.76,3493.62,6105.34,13994.0,19.53,-0.37,False,0.0
2018-W27,cool_stuff,20,2831.73,134.84,0,6071.08,2445.4,5400.98,10961.88,1180.28,-1.32,False,0.0
2018-W28,cool_stuff,28,18650.65,643.13,4,5322.74,2400.15,4975.7,10123.03,522.44,5.55,True,0.0
2018-W29,cool_stuff,26,6484.28,231.58,0,6386.35,5150.38,4975.7,16687.11,0.0,0.02,False,0.0
2018-W30,cool_stuff,26,9110.84,325.39,0,6560.02,5123.97,5281.75,16807.96,0.0,0.5,False,0.0
2018-W31,cool_stuff,40,7625.0,181.55,0,7275.82,5015.82,6095.66,17307.46,0.0,0.07,False,0.0
2018-W32,cool_stuff,38,5969.09,145.59,0,7797.72,4772.14,6800.02,17342.0,0.0,-0.38,False,0.0
2018-W33,cool_stuff,28,4773.44,164.6,0,7654.39,4812.6,6226.68,17279.59,0.0,-0.6,False,0.0
2018-W34,cool_stuff,18,2466.97,137.05,0,7644.01,4819.58,6226.68,17283.17,0.0,-1.07,False,0.0
2018-W35,cool_stuff,3,277.6,92.53,0,7239.0,5131.64,6226.68,17502.28,0.0,-1.36,False,0.0
2017-W06,costruction_tools_garden,1,1249.36,624.68,0,,,,,,,False,
2017-W14,costruction_tools_garden,1,21.87,21.87,0,,,,,,,False,
2017-W15,costruction_tools_garden,1,30.56,30.56,0,,,,,,,False,
2017-W16,costruction_tools_garden,1,339.24,169.62,0,,,,,,,False,
2017-W17,costruction_tools_garden,4,1414.59,353.65,0,410.26,578.55,184.9,1567.35,0.0,1.74,False,0.0
2017-W19,costruction_tools_garden,4,1721.33,344.27,1,611.12,672.89,339.24,1956.89,0.0,1.65,False,0.0
2017-W21,costruction_tools_garden,2,411.52,137.17,0,796.16,753.42,794.3,2303.0,0.0,-0.51,False,0.0
2017-W25,costruction_tools_garden,1,52.68,52.68,0,741.21,702.97,411.52,2147.16,0.0,-0.98,False,0.0
2017-W26,costruction_tools_garden,3,776.09,129.35,0,655.14,694.86,375.38,2044.87,0.0,0.17,False,0.0
2017-W27,costruction_tools_garden,1,92.62,92.62,0,595.98,656.11,375.38,1908.21,0.0,-0.77,False,0.0
2017-W28,costruction_tools_garden,2,341.76,170.88,0,604.83,647.69,375.38,1900.21,0.0,-0.41,False,0.0
2017-W29,costruction_tools_garden,2,142.39,47.46,0,643.73,616.89,376.64,1877.5,0.0,-0.81,False,0.0
2017-W30,costruction_tools_garden,1,49.76,49.76,0,619.12,634.44,376.64,1888.01,0.0,-0.9,False,0.0
2017-W31,costruction_tools_garden,1,208.6,208.6,0,448.52,570.24,242.08,1588.99,0.0,-0.42,False,0.0
2017-W32,costruction_tools_garden,1,114.33,114.33,0,259.43,247.17,175.5,753.77,0.0,-0.59,False,0.0
2017-W34,costruction_tools_garden,4,2598.41,371.2,0,222.28,243.35,128.36,708.98,0.0,9.76,True,0.0
2017-W35,costruction_tools_garden,2,124.83,62.41,0,540.5,863.69,175.5,2267.87,0.0,-0.48,False,0.0
2017-W38,costruction_tools_garden,3,242.54,80.85,0,459.09,868.98,133.61,2197.06,0.0,-0.25,False,0.0
2017-W39,costruction_tools_garden,1,167.72,83.86,0,477.83,861.54,175.5,2200.9,0.0,-0.36,False,0.0
2017-W40,costruction_tools_garden,2,106.15,53.08,0,456.07,867.64,155.06,2191.35,0.0,-0.4,False,0.0
2017-W41,costruction_tools_garden,1,71.53,71.53,0,451.54,869.6,146.28,2190.75,0.0,-0.44,False,0.0
2017-W42,costruction_tools_garden,3,134.11,44.7,0,454.26,868.2,146.28,2190.66,0.0,-0.37,False,0.0
2017-W43,costruction_tools_garden,2,1124.45,374.82,0,444.95,871.6,129.47,2188.16,0.0,0.78,False,0.0
2017-W44,costruction_tools_garden,1,87.66,87.66,0,571.22,889.84,150.92,2350.9,0.0,-0.54,False,0.0
2017-W45,costruction_tools_garden,3,168.64,56.21,0,257.37,354.37,129.47,966.12,0.0,-0.25,False,0.0
2017-W46,costruction_tools_garden,5,799.21,99.9,0,262.85,352.36,150.92,967.58,0.0,1.52,False,0.0
2017-W47,costruction_tools_garden,4,776.17,194.04,0,332.43,399.58,150.92,1131.59,0.0,1.11,False,0.0
2017-W48,costruction_tools_garden,1,180.96,90.48,0,408.49,421.08,151.38,1250.65,0.0,-0.54,False,0.0
2017-W49,costruction_tools_garden,3,797.5,265.83,0,417.84,414.18,174.8,1246.2,0.0,0.92,False,0.0
2017-W51,costruction_tools_garden,3,364.58,121.53,0,508.59,406.93,478.56,1322.44,0.0,-0.35,False,0.0
2018-W01,costruction_tools_garden,4,1087.21,217.44,0,537.4,384.15,570.38,1305.7,0.0,1.43,False,0.0
2018-W02,costruction_tools_garden,7,1469.2,183.65,0,532.74,376.16,570.38,1285.07,0.0,2.49,True,0.0
2018-W03,costruction_tools_garden,6,2812.55,401.79,0,705.43,452.1,786.84,1609.64,0.0,4.66,True,0.0
2018-W04,costruction_tools_garden,4,811.24,162.25,0,1035.92,820.17,798.36,2676.27,0.0,-0.27,False,0.0
2018-W05,costruction_tools_garden,3,619.73,103.29,0,1037.43,819.69,804.37,2676.8,0.0,-0.51,False,0.0
2018-W06,costruction_tools_garden,6,1029.47,147.07,0,1017.87,828.63,804.37,2675.13,0.0,0.01,False,0.0
2018-W07,costruction_tools_garden,2,1382.3,230.38,0,1123.94,757.45,920.36,2638.83,0.0,0.34,False,0.0
2018-W08,costruction_tools_garden,2,249.13,124.56,0,1197.04,749.62,1058.34,2696.28,0.0,-1.26,False,0.0
2018-W09,costruction_tools_garden,4,825.44,206.36,0,1182.6,768.8,1058.34,2720.21,0.0,-0.46,False,0.0
2018-W10,costruction_tools_garden,8,1943.26,176.66,0,1149.88,778.95,927.46,2707.78,0.0,1.02,False,0.0
2018-W11,costruction_tools_garden,3,412.79,137.6,0,1209.14,823.47,927.46,2856.08,0.0,-0.97,False,0.0
2018-W12,costruction_tools_garden,4,166.73,41.68,0,909.17,546.43,818.34,2002.03,0.0,-1.36,False,0.0
2018-W13,costruction_tools_garden,2,270.92,135.46,0,828.61,607.08,722.58,2042.76,0.0,-0.92,False,0.0
2018-W14,costruction_tools_garden,2,223.09,74.36,0,785.01,636.06,619.12,2057.12,0.0,-0.88,False,0.0
2018-W15,costruction_tools_garden,2,258.77,86.26,0,684.21,655.38,341.86,1994.97,0.0,-0.65,False,0.0
2018-W16,costruction_tools_garden,4,1603.67,267.28,0,543.77,602.68,264.85,1749.12,0.0,1.76,False,0.0
2018-W17,costruction_tools_garden,3,1111.75,222.35,0,713.08,691.77,341.86,2096.62,0.0,0.58,False,0.0
2018-W18,costruction_tools_garden,4,408.5,81.7,0,748.87,705.68,341.86,2160.22,0.0,-0.48,False,0.0
2018-W19,costruction_tools_garden,6,876.8,125.26,0,557.03,518.34,339.71,1593.7,0.0,0.62,False,0.0
2018-W20,costruction_tools_garden,1,66.42,66.42,0,615.03,525.8,339.71,1666.62,0.0,-1.04,False,0.0
2018-W21,costruction_tools_garden,2,343.73,114.58,0,602.49,539.04,339.71,1680.58,0.0,-0.48,False,0.0
2018-W22,costruction_tools_garden,4,386.04,96.51,0,611.59,533.23,376.12,1678.05,0.0,-0.42,False,0.0
2018-W23,costruction_tools_garden,1,89.38,89.38,0,631.96,519.2,397.27,1670.35,0.0,-1.05,False,0.0
2018-W24,costruction_tools_garden,2,109.24,54.62,0,610.79,539.64,397.27,1690.07,0.0,-0.93,False,0.0
2018-W25,costruction_tools_garden,2,210.69,105.34,0,423.98,382.67,364.88,1189.32,0.0,-0.56,False,0.0
2018-W26,costruction_tools_garden,3,434.1,144.7,0,311.35,266.2,277.21,843.75,0.0,0.46,False,0.0
2018-W27,costruction_tools_garden,6,854.37,94.93,3,314.55,267.69,277.21,849.92,0.0,2.02,True,0.0
2018-W28,costruction_tools_garden,3,474.5,94.9,0,311.75,260.99,277.21,833.72,0.0,0.62,False,0.0
2018-W29,costruction_tools_garden,3,141.07,47.02,0,362.76,245.62,364.88,853.99,0.0,-0.9,False,0.0
2018-W30,costruction_tools_garden,8,1594.01,199.25,0,337.42,258.0,298.36,853.42,0.0,4.87,True,0.0
2018-W31,costruction_tools_garden,7,1871.08,233.89,0,488.42,515.5,322.4,1519.42,0.0,2.68,True,0.0
2018-W32,costruction_tools_garden,6,2579.25,322.41,0,711.13,677.8,454.3,2066.73,0.0,2.76,True,0.0
2018-W33,costruction_tools_garden,4,644.65,128.93,0,1019.88,892.9,664.44,2805.68,0.0,-0.42,False,0.0
2018-W34,costruction_tools_garden,1,82.16,82.16,0,1074.13,848.81,749.51,2771.75,0.0,-1.17,False,0.0
2018-W35,costruction_tools_garden,1,196.08,98.04,0,1030.14,894.6,749.51,2819.34,0.0,-0.93,False,0.0
2017-W15,costruction_tools_tools,1,748.27,748.27,0,,,,,,,False,
2017-W18,costruction_tools_tools,2,834.3,417.15,0,,,,,,,False,
2017-W36,costruction_tools_tools,2,939.3,469.65,0,,,,,,,False,
2017-W38,costruction_tools_tools,1,36.78,36.78,0,,,,,,,False,
2017-W40,costruction_tools_tools,2,798.57,399.29,0,639.66,409.44,791.28,1458.55,0.0,0.39,False,0.0
2017-W41,costruction_tools_tools,2,276.39,138.19,0,671.44,361.64,798.57,1394.72,0.0,-1.09,False,0.0
2017-W42,costruction_tools_tools,1,45.0,45.0,0,605.6,361.44,773.42,1328.48,0.0,-1.55,False,0.0
2017-W44,costruction_tools_tools,2,230.74,76.91,0,525.52,392.12,748.27,1309.76,0.0,-0.75,False,0.0
2017-W48,costruction_tools_tools,3,270.83,67.71,0,488.67,377.7,512.33,1244.07,0.0,-0.58,False,0.0
2017-W50,costruction_tools_tools,3,308.5,102.83,0,428.99,368.43,273.61,1165.84,0.0,-0.33,False,0.0
2017-W52,costruction_tools_tools,2,90.67,45.33,0,363.26,330.77,273.61,1024.8,0.0,-0.82,False,0.0
2018-W02,costruction_tools_tools,2,105.67,52.83,0,257.18,244.46,250.78,746.1,0.0,-0.62,False,0.0
2018-W03,costruction_tools_tools,1,208.48,208.48,0,265.8,236.67,250.78,739.14,0.0,-0.24,False,0.0
2018-W04,costruction_tools_tools,3,272.82,90.94,0,192.03,98.57,219.61,389.17,0.0,0.82,False,0.0
2018-W05,costruction_tools_tools,5,361.61,72.32,0,191.59,98.14,219.61,387.87,0.0,1.73,False,0.0
2018-W07,costruction_tools_tools,1,43.98,43.98,0,231.16,94.35,250.78,419.86,42.47,-1.98,False,0.0
2018-W08,costruction_tools_tools,7,1335.77,166.97,0,207.82,115.25,239.65,438.33,0.0,9.79,True,0.0
2018-W11,costruction_tools_tools,1,56.98,56.98,0,340.94,417.39,240.65,1175.73,0.0,-0.68,False,0.0
2018-W12,costruction_tools_tools,4,676.94,135.39,0,309.5,429.48,157.07,1168.47,0.0,0.86,False,0.0
2018-W13,costruction_tools_tools,3,515.05,171.68,0,382.78,436.77,240.65,1256.32,0.0,0.3,False,0.0
2018-W14,costruction_tools_tools,5,465.69,93.14,0,433.95,423.44,317.22,1280.84,0.0,0.07,False,0.0
2018-W15,costruction_tools_tools,6,722.06,103.15,0,466.1,413.52,413.65,1293.15,0.0,0.62,False,0.0
2018-W16,costruction_tools_tools,2,225.24,112.62,0,522.26,414.03,490.37,1350.32,0.0,-0.72,False,0.0
2018-W17,costruction_tools_tools,3,346.15,86.54,0,505.21,424.27,490.37,1353.75,0.0,-0.37,False,0.0
2018-W18,costruction_tools_tools,2,211.63,105.81,0,542.98,389.36,490.37,1321.7,0.0,-0.85,False,0.0
2018-W19,costruction_tools_tools,1,113.7,113.7,0,402.47,234.37,405.92,871.21,0.0,-1.23,False,0.0
2018-W21,costruction_tools_tools,1,68.31,68.31,0,409.56,223.01,405.92,855.58,0.0,-1.53,False,0.0
2018-W22,costruction_tools_tools,2,225.24,112.62,0,333.48,222.58,285.7,778.63,0.0,-0.49,False,0.0
2018-W23,costruction_tools_tools,3,511.19,170.4,0,297.25,212.14,225.24,721.54,0.0,1.01,False,0.0
2018-W27,costruction_tools_tools,1,958.88,479.44,0,302.94,217.84,225.24,738.61,0.0,3.01,True,0.0
2018-W28,costruction_tools_tools,2,307.5,153.75,0,332.54,287.79,225.24,908.12,0.0,-0.09,False,0.0
2018-W29,costruction_tools_tools,4,5014.51,1002.9,0,342.83,284.86,266.37,912.55,0.0,16.4,True,0.0
2018-W30,costruction_tools_tools,3,2245.28,748.43,0,926.37,1676.24,266.37,4278.85,0.0,0.79,False,0.0
2018-W31,costruction_tools_tools,4,519.27,129.82,0,1180.58,1706.3,409.34,4593.17,0.0,-0.39,False,0.0
2018-W32,costruction_tools_tools,1,257.18,257.18,0,1231.27,1675.82,515.23,4582.92,0.0,-0.58,False,0.0
2018-W33,costruction_tools_tools,6,501.35,83.56,0,1254.88,1658.34,515.23,4571.56,0.0,-0.45,False,0.0
2018-W34,costruction_tools_tools,3,219.24,73.08,0,1289.4,1636.58,515.23,4562.55,0.0,-0.65,False,0.0
2016-W40,diapers_and_hygiene,1,150.99,150.99,0,,,,,,,False,
2017-W49,diapers_and_hygiene,1,199.4,99.7,0,,,,,,,False,
2018-W04,diapers_and_hygiene,1,942.25,188.45,0,,,,,,,False,
2018-W08,diapers_and_hygiene,1,603.04,150.76,0,,,,,,,False,
2018-W12,diapers_and_hygiene,1,55.06,55.06,0,473.92,372.22,401.22,1218.37,0.0,-1.13,False,0.0
2018-W13,diapers_and_hygiene,1,967.75,193.55,0,390.15,372.83,199.4,1135.81,0.0,1.55,False,0.0
2018-W14,diapers_and_hygiene,1,56.32,56.32,0,486.42,408.42,401.22,1303.25,0.0,-1.05,False,0.0
2018-W15,diapers_and_hygiene,1,50.71,50.71,0,424.97,406.73,199.4,1238.43,0.0,-0.92,False,0.0
2018-W16,diapers_and_hygiene,1,37.39,37.39,0,378.19,399.13,175.2,1176.45,0.0,-0.85,False,0.0
2018-W17,diapers_and_hygiene,1,56.15,56.15,0,363.99,410.24,127.86,1184.46,0.0,-0.75,False,0.0
2018-W19,diapers_and_hygiene,1,58.23,58.23,0,346.08,421.42,56.24,1188.92,0.0,-0.68,False,0.0
2018-W20,diapers_and_hygiene,1,50.71,50.71,0,235.58,353.13,56.24,941.85,0.0,-0.52,False,0.0
2018-W21,diapers_and_hygiene,1,50.71,50.71,0,166.54,323.8,55.6,814.15,0.0,-0.36,False,0.0
2018-W22,diapers_and_hygiene,1,49.79,49.79,0,166.0,324.02,53.43,814.04,0.0,-0.36,False,0.0
2018-W23,diapers_and_hygiene,2,88.08,44.04,0,51.25,6.48,50.71,64.2,38.3,5.69,True,0.0
2018-W24,diapers_and_hygiene,1,49.92,49.92,0,55.22,14.63,50.71,84.48,25.96,-0.36,False,0.0
2018-W25,diapers_and_hygiene,2,160.3,80.15,0,55.12,14.67,50.71,84.46,25.79,7.17,True,0.0
2018-W26,diapers_and_hygiene,1,79.61,79.61,0,70.49,38.48,53.43,147.45,0.0,0.24,False,0.0
2018-W28,diapers_and_hygiene,1,49.92,49.92,0,73.42,38.12,54.47,149.67,0.0,-0.62,False,0.0
2018-W29,diapers_and_hygiene,1,49.92,49.92,0,72.38,38.71,50.71,149.79,0.0,-0.58,False,0.0
2018-W30,diapers_and_hygiene,1,40.02,40.02,1,72.28,38.77,50.32,149.82,0.0,-0.83,False,0.0
2018-W31,diapers_and_hygiene,1,98.05,98.05,0,70.95,39.79,49.92,150.53,0.0,0.68,False,0.0
2018-W32,diapers_and_hygiene,1,58.98,58.98,0,76.98,39.78,64.76,156.54,0.0,-0.45,False,0.0
2018-W33,diapers_and_hygiene,1,58.98,58.98,0,73.34,39.95,54.45,153.25,0.0,-0.36,False,0.0
2018-W34,diapers_and_hygiene,1,158.97,158.97,0,74.47,39.32,58.98,153.11,0.0,2.15,True,0.0
2017-W09,drinks,1,187.52,187.52,0,,,,,,,False,
2017-W11,drinks,2,346.43,173.22,0,,,,,,,False,
2017-W12,drinks,1,122.2,61.1,0,,,,,,,False,
2017-W14,drinks,1,1225.44,204.24,0,,,,,,,False,
2017-W16,drinks,1,124.93,62.47,0,470.4,512.09,266.98,1494.58,0.0,-0.67,False,0.0
2017-W21,drinks,1,112.95,112.95,0,401.3,469.63,187.52,1340.56,0.0,-0.61,False,0.0
2017-W23,drinks,1,69.2,69.2,0,353.25,436.23,156.23,1225.71,0.0,-0.65,False,0.0
2017-W27,drinks,1,215.6,215.6,0,312.67,412.44,124.93,1137.55,0.0,-0.24,False,0.0
2017-W30,drinks,1,264.96,132.48,0,300.53,383.38,156.23,1067.3,0.0,-0.09,False,0.0
2017-W32,drinks,1,21.85,21.85,0,310.21,381.09,170.26,1072.4,0.0,-0.76,False,0.0
2017-W33,drinks,1,126.92,126.92,0,269.64,393.76,123.56,1057.15,0.0,-0.36,False,0.0
2017-W36,drinks,2,140.14,46.71,0,270.23,393.51,125.93,1057.24,0.0,-0.33,False,0.0
2017-W37,drinks,4,291.01,72.75,1,134.57,76.72,125.93,288.0,0.0,2.04,True,0.0
2017-W39,drinks,1,44.85,44.85,0,155.33,94.21,133.53,343.75,0.0,-1.17,False,0.0
2017-W40,drinks,1,73.27,73.27,0,146.82,101.39,133.53,349.6,0.0,-0.73,False,0.0
2017-W41,drinks,2,87.12,43.56,0,147.32,100.95,133.53,349.23,0.0,-0.6,False,0.0
2017-W42,drinks,3,593.4,118.68,0,131.26,98.74,107.02,328.74,0.0,4.68,True,0.0
2017-W43,drinks,2,84.86,42.43,0,172.32,189.15,107.02,550.63,0.0,-0.46,False,0.0
2017-W44,drinks,2,170.67,85.33,0,180.2,183.21,107.02,546.62,0.0,-0.05,False,0.0
2017-W45,drinks,1,46.27,46.27,0,185.66,182.04,113.63,549.75,0.0,-0.77,False,0.0
2017-W46,drinks,8,1072.07,89.34,0,173.93,188.31,85.99,550.56,0.0,4.77,True,0.0
2017-W47,drinks,4,331.76,82.94,0,271.56,371.28,85.99,1014.12,0.0,0.16,False,0.0
2017-W48,drinks,5,821.56,164.31,0,307.43,359.93,128.89,1027.29,0.0,1.43,False,0.0
2017-W49,drinks,6,343.13,57.19,0,400.96,386.63,251.21,1174.22,0.0,-0.15,False,0.0
2017-W50,drinks,8,510.65,63.83,0,432.96,367.04,337.44,1167.04,0.0,0.21,False,0.0
2017-W51,drinks,7,943.34,94.33,0,422.62,363.02,337.44,1148.65,0.0,1.43,False,0.0
2017-W52,drinks,7,487.46,69.64,0,529.93,375.58,426.89,1281.08,0.0,-0.11,False,0.0
2018-W01,drinks,14,1197.13,63.01,0,569.53,347.97,499.05,1265.48,0.0,1.8,False,0.0
2018-W02,drinks,13,1612.87,89.6,0,713.39,338.51,666.1,1390.4,36.37,2.66,True,0.0
2018-W03,drinks,2,92.36,46.18,0,780.99,454.5,666.1,1689.98,0.0,-1.52,False,0.0
2018-W04,drinks,7,625.38,62.54,0,751.06,494.43,666.1,1739.92,0.0,-0.25,False,0.0
2018-W05,drinks,7,1202.8,109.35,0,726.54,495.3,568.02,1717.13,0.0,0.96,False,0.0
2018-W06,drinks,5,892.07,178.41,0,834.0,493.48,784.36,1820.96,0.0,0.12,False,0.0
2018-W07,drinks,10,1296.07,99.7,0,881.68,475.89,917.7,1833.46,0.0,0.87,False,0.0
2018-W08,drinks,7,654.83,72.76,0,925.77,498.24,1044.6,1922.24,0.0,-0.54,False,0.0
2018-W09,drinks,4,273.26,68.31,0,946.69,480.4,1044.6,1907.48,0.0,-1.4,False,0.0
2018-W10,drinks,6,452.57,75.43,0,831.2,520.93,773.45,1873.06,0.0,-0.73,False,0.0
2018-W11,drinks,3,184.77,61.59,0,686.17,424.87,640.1,1535.92,0.0,-1.18,False,0.0
2018-W12,drinks,4,248.27,62.07,0,697.72,407.32,640.1,1512.35,0.0,-1.1,False,0.0
2018-W13,drinks,6,463.19,66.17,0,650.58,437.58,553.7,1525.75,0.0,-0.43,False,0.0
2018-W14,drinks,4,215.41,53.85,0,558.13,378.37,457.88,1314.87,0.0,-0.91,False,0.0
2018-W15,drinks,11,7705.77,308.23,0,473.55,368.56,362.92,1210.66,0.0,19.62,True,0.0
2018-W16,drinks,5,31088.08,1943.0,0,1274.76,2603.4,362.92,6481.56,0.0,11.45,True,0.0
2018-W17,drinks,8,379.38,47.42,0,5078.92,10824.05,362.92,26727.02,0.0,-0.43,False,0.0
2018-W18,drinks,8,1756.84,146.4,0,5092.18,10817.38,415.98,26726.95,0.0,-0.31,False,0.0
2018-W19,drinks,11,3543.27,196.85,0,5255.21,10747.07,421.28,26749.35,0.0,-0.16,False,0.0
2018-W20,drinks,5,520.93,86.82,0,5675.03,10585.08,1110.01,26845.19,0.0,-0.49,False,0.0
2018-W21,drinks,9,688.7,68.87,0,5709.11,10565.54,1138.88,26840.18,0.0,-0.48,False,0.0
2018-W23,drinks,7,888.4,111.05,0,5737.3,10549.83,1222.77,26836.95,0.0,-0.46,False,0.0
2018-W24,drinks,12,590.11,45.39,0,5821.42,10502.08,1322.62,26825.59,0.0,-0.5,False,0.0
2018-W25,drinks,8,751.2,75.12,0,4931.96,10620.35,788.55,26172.66,0.0,-0.39,False,0.0
2018-W26,drinks,2,90.29,45.14,0,1139.85,1058.2,719.95,3256.25,0.0,-0.99,False,0.0
2018-W27,drinks,2,114.98,57.49,0,1103.72,1092.27,719.95,3288.25,0.0,-0.91,False,0.0
2018-W28,drinks,3,237.15,79.05,0,898.48,1106.18,639.4,3110.84,0.0,-0.6,False,0.0
2018-W29,drinks,7,667.73,95.39,0,485.22,302.74,555.52,1090.7,0.0,0.6,False,0.0
2018-W30,drinks,3,388.8,129.6,0,503.57,309.59,628.92,1122.74,0.0,-0.37,False,0.0
2018-W31,drinks,10,1254.48,104.54,0,466.08,302.03,489.46,1070.15,0.0,2.61,True,0.0
2018-W32,drinks,8,639.9,79.99,0,511.84,390.06,489.46,1291.96,0.0,0.33,False,0.0
2018-W33,drinks,6,1111.58,123.51,0,518.07,391.88,514.35,1301.83,0.0,1.51,False,0.0
2018-W34,drinks,2,69.79,34.89,0,563.11,440.24,514.35,1443.59,0.0,-1.12,False,0.0
2018-W35,drinks,1,43.55,43.55,0,560.55,443.43,514.35,1447.41,0.0,-1.17,False,0.0
2017-W05,dvds_blu_ray,1,95.6,47.8,0,,,,,,,False,
2017-W06,dvds_blu_ray,1,36.94,36.94,0,,,,,,,False,
2017-W10,dvds_blu_ray,2,1568.95,522.98,1,,,,,,,False,
2017-W12,dvds_blu_ray,1,32.68,32.68,0,,,,,,,False,
2017-W13,dvds_blu_ray,1,427.16,427.16,0,433.54,757.48,66.27,1948.51,0.0,-0.01,False,0.0
2017-W14,dvds_blu_ray,1,1435.58,1435.58,0,432.27,656.01,95.6,1744.28,0.0,1.53,False,0.0
2017-W16,dvds_blu_ray,1,115.31,115.31,0,599.48,715.58,261.38,2030.64,0.0,-0.68,False,0.0
2017-W19,dvds_blu_ray,1,37.53,37.53,0,530.32,678.38,115.31,1887.07,0.0,-0.73,False,0.0
2017-W20,dvds_blu_ray,2,65.54,32.77,0,468.72,651.77,105.46,1772.27,0.0,-0.62,False,0.0
2017-W21,dvds_blu_ray,1,47.53,47.53,0,464.96,654.31,90.43,1773.59,0.0,-0.64,False,0.0
2017-W22,dvds_blu_ray,1,35.69,35.69,0,466.28,653.33,90.43,1772.95,0.0,-0.66,False,0.0
2017-W23,dvds_blu_ray,1,29.5,29.5,0,274.63,487.5,56.54,1249.63,0.0,-0.5,False,0.0
